,periodo,pais_origen,viajeros,pernoctaciones,estancia_media,year,month,iso_date
650,2023M04,Irlanda,126674.0,526043.0,4.1527306313844985,2023,4,2023-04-01
651,2023M04,Italia,268582.0,739851.0,2.754655933755799,2023,4,2023-04-01
652,2023M04,Luxemburgo,9578.0,43066.0,4.49634579244101,2023,4,2023-04-01
653,2023M04,Países Bajos,217441.0,829492.0,3.8147911387456825,2023,4,2023-04-01
654,2023M04,Polonia,94301.0,353756.0,3.7513494024453613,2023,4,2023-04-01
655,2023M04,Portugal,194126.0,462595.0,2.382962611911851,2023,4,2023-04-01
656,2023M04,República Checa,32098.0,115556.0,3.600099694685027,2023,4,2023-04-01
657,2023M04,Suecia,71199.0,323088.0,4.537816542367168,2023,4,2023-04-01
658,2023M04,Resto de la U.E.,152254.0,478929.0,3.145592234029976,2023,4,2023-04-01
659,2023M04,Noruega,49732.0,237343.0,4.772440279900265,2023,4,2023-04-01
660,2023M04,Reino Unido,786934.0,3816795.0,4.850209801584377,2023,4,2023-04-01
661,2023M04,Rusia,,,,2023,4,2023-04-01
662,2023M04,Suiza,108981.0,377899.0,3.467567741165891,2023,4,2023-04-01
663,2023M04,Otros Países Europeos,139081.0,458938.0,3.299789331396812,2023,4,2023-04-01
664,2023M04,África,44908.0,110000.0,2.4494522134140913,2023,4,2023-04-01
665,2023M04,UE28 sin España,3468023.0,13682510.0,3.945334272581237,2023,4,2023-04-01
666,2023M04,UE27_2020 sin España,2681089.0,9865714.0,3.6797413289898246,2023,4,2023-04-01
667,2023M04,Resto del Mundo,264705.0,615635.0,2.3257399746888043,2023,4,2023-04-01
668,2023M04,América (sin EEUU),366005.0,859247.0,2.3476373273589157,2023,4,2023-04-01
669,2023M04,Estados Unidos de América,335189.0,808101.0,2.410881622010269,2023,4,2023-04-01
670,2023M04,Japón,21464.0,46060.0,2.145918747670518,2023,4,2023-04-01
671,2023M04,Asia (sin Japón),,,,2023,4,2023-04-01
672,2023M03,Total,7361364.0,20597741.0,2.7980875555128097,2023,3,2023-03-01
673,2023M03,Residentes en España,3983218.0,8037671.0,2.0178837814048842,2023,3,2023-03-01
674,2023M03,Residentes en el Extranjero,3378146.0,12560069.0,3.718036165399601,2023,3,2023-03-01
675,2023M03,Alemania,424265.0,2266807.0,5.342903609772194,2023,3,2023-03-01
676,2023M03,Austria,29806.0,112131.0,3.762027779641683,2023,3,2023-03-01
677,2023M03,Bélgica,76888.0,335966.0,4.369550515034856,2023,3,2023-03-01
678,2023M03,Dinamarca,49914.0,258925.0,5.187422366470329,2023,3,2023-03-01
679,2023M03,Finlandia,37257.0,196226.0,5.266822342110207,2023,3,2023-03-01
680,2023M03,Francia,316646.0,840882.0,2.6555901543048073,2023,3,2023-03-01
681,2023M03,Grecia,12056.0,39390.0,3.267252820172528,2023,3,2023-03-01
682,2023M03,Irlanda,70198.0,309428.0,4.407931849910254,2023,3,2023-03-01
683,2023M03,Italia,203945.0,575925.0,2.8239231165265144,2023,3,2023-03-01
684,2023M03,Luxemburgo,5282.0,26364.0,4.991291177584248,2023,3,2023-03-01
685,2023M03,Países Bajos,130150.0,502268.0,3.859147137917787,2023,3,2023-03-01
686,2023M03,Polonia,62908.0,254447.0,4.044747885801488,2023,3,2023-03-01
687,2023M03,Portugal,99783.0,208726.0,2.091799204273273,2023,3,2023-03-01
688,2023M03,República Checa,20177.0,78385.0,3.8848689101452147,2023,3,2023-03-01
689,2023M03,Suecia,71971.0,371908.0,5.16747023106529,2023,3,2023-03-01
690,2023M03,Resto de la U.E.,111632.0,338639.0,3.033529812240218,2023,3,2023-03-01
691,2023M03,Noruega,48443.0,296387.0,6.118262700493363,2023,3,2023-03-01
692,2023M03,Reino Unido,592671.0,2958064.0,4.991072618704138,2023,3,2023-03-01
693,2023M03,Rusia,,,,2023,3,2023-03-01
694,2023M03,Suiza,55193.0,189149.0,3.427046908122407,2023,3,2023-03-01
695,2023M03,Otros Países Europeos,113904.0,367971.0,3.2305362410450904,2023,3,2023-03-01
696,2023M03,África,54366.0,129576.0,2.3834013905749916,2023,3,2023-03-01
697,2023M03,UE28 sin España,2315549.0,9674481.0,4.178050648032065,2023,3,2023-03-01
698,2023M03,UE27_2020 sin España,1722878.0,6716417.0,3.898370633324008,2023,3,2023-03-01
699,2023M03,Resto del Mundo,199347.0,473051.0,2.3730028543193527,2023,3,2023-03-01
700,2023M03,América (sin EEUU),263751.0,628363.0,2.3824099245121344,2023,3,2023-03-01
701,2023M03,Estados Unidos de América,265869.0,666163.0,2.505606144379375,2023,3,2023-03-01
702,2023M03,Japón,21131.0,43846.0,2.0749609578344614,2023,3,2023-03-01
703,2023M03,Asia (sin Japón),,,,2023,3,2023-03-01
704,2023M02,Total,5967064.0,16816547.0,2.8182280263794723,2023,2,2023-02-01
705,2023M02,Residentes en España,3337995.0,6508332.0,1.9497728426795127,2023,2,2023-02-01
706,2023M02,Residentes en el Extranjero,2629069.0,10308214.0,3.920860958765251,2023,2,2023-02-01
707,2023M02,Alemania,278415.0,1653987.0,5.940725176445235,2023,2,2023-02-01
708,2023M02,Austria,24072.0,109134.0,4.533649052841476,2023,2,2023-02-01
709,2023M02,Bélgica,66352.0,311754.0,4.698486857969616,2023,2,2023-02-01
710,2023M02,Dinamarca,42814.0,243113.0,5.67835287522773,2023,2,2023-02-01
711,2023M02,Finlandia,32467.0,179528.0,5.529553084670589,2023,2,2023-02-01
712,2023M02,Francia,295528.0,830127.0,2.8089622641509435,2023,2,2023-02-01
713,2023M02,Grecia,10237.0,35046.0,3.4234639054410474,2023,2,2023-02-01
714,2023M02,Irlanda,57047.0,270757.0,4.746209266043788,2023,2,2023-02-01
715,2023M02,Italia,157089.0,481940.0,3.0679423766145306,2023,2,2023-02-01
716,2023M02,Luxemburgo,4893.0,24972.0,5.103617412630288,2023,2,2023-02-01
717,2023M02,Países Bajos,104754.0,424906.0,4.05622696985318,2023,2,2023-02-01
718,2023M02,Polonia,60585.0,269603.0,4.449995873566064,2023,2,2023-02-01
719,2023M02,Portugal,109844.0,229762.0,2.0917118823058156,2023,2,2023-02-01
720,2023M02,República Checa,15854.0,60120.0,3.792102939321307,2023,2,2023-02-01
721,2023M02,Suecia,56607.0,311636.0,5.505255533767909,2023,2,2023-02-01
722,2023M02,Resto de la U.E.,90488.0,287692.0,3.1793386968437805,2023,2,2023-02-01
723,2023M02,Noruega,40567.0,257487.0,6.347203391919541,2023,2,2023-02-01
724,2023M02,Reino Unido,450143.0,2358247.0,5.238884087945387,2023,2,2023-02-01
725,2023M02,Rusia,,,,2023,2,2023-02-01
726,2023M02,Suiza,41986.0,167744.0,3.995236507407231,2023,2,2023-02-01
727,2023M02,Otros Países Europeos,92304.0,311507.0,3.374794158433004,2023,2,2023-02-01
728,2023M02,África,50637.0,119220.0,2.3544048818057943,2023,2,2023-02-01
729,2023M02,UE28 sin España,1857190.0,8082324.0,4.351910143819426,2023,2,2023-02-01
730,2023M02,UE27_2020 sin España,1407046.0,5724077.0,4.0681520007163945,2023,2,2023-02-01
731,2023M02,Resto del Mundo,159677.0,397339.0,2.488392191737069,2023,2,2023-02-01
732,2023M02,América (sin EEUU),207331.0,508716.0,2.453641761241686,2023,2,2023-02-01
733,2023M02,Estados Unidos de América,131354.0,348808.0,2.655480609650258,2023,2,2023-02-01
734,2023M02,Japón,19051.0,41741.0,2.191013595086872,2023,2,2023-02-01
735,2023M02,Asia (sin Japón),,,,2023,2,2023-02-01
736,2023M01,Total,5367962.0,15472477.0,2.882374539909187,2023,1,2023-01-01
737,2023M01,Residentes en España,2964949.0,5810812.0,1.9598353968314464,2023,1,2023-01-01
738,2023M01,Residentes en el Extranjero,2403013.0,9661665.0,4.0206461637952025,2023,1,2023-01-01
739,2023M01,Alemania,237872.0,1527076.0,6.419738346673841,2023,1,2023-01-01
740,2023M01,Austria,18615.0,95171.0,5.112597367714209,2023,1,2023-01-01
741,2023M01,Bélgica,59982.0,293555.0,4.8940515487979726,2023,1,2023-01-01
742,2023M01,Dinamarca,36103.0,208137.0,5.765088773786112,2023,1,2023-01-01
743,2023M01,Finlandia,29444.0,175225.0,5.951127564189648,2023,1,2023-01-01
744,2023M01,Francia,224999.0,634540.0,2.8201903119569423,2023,1,2023-01-01
745,2023M01,Grecia,8761.0,26684.0,3.0457710307042576,2023,1,2023-01-01
746,2023M01,Irlanda,52740.0,267148.0,5.065377322715206,2023,1,2023-01-01
747,2023M01,Italia,171322.0,541879.0,3.162927119692742,2023,1,2023-01-01
748,2023M01,Luxemburgo,4329.0,25938.0,5.991683991683992,2023,1,2023-01-01
749,2023M01,Países Bajos,104460.0,432709.0,4.142341566149723,2023,1,2023-01-01
750,2023M01,Polonia,54889.0,239561.0,4.364462824974039,2023,1,2023-01-01
751,2023M01,Portugal,82766.0,163786.0,1.9789043810260252,2023,1,2023-01-01
752,2023M01,República Checa,11655.0,41228.0,3.537365937365937,2023,1,2023-01-01
753,2023M01,Suecia,61837.0,356138.0,5.759302682859777,2023,1,2023-01-01
754,2023M01,Resto de la U.E.,83204.0,271388.0,3.261718186625643,2023,1,2023-01-01
755,2023M01,Noruega,35622.0,216925.0,6.089635618438044,2023,1,2023-01-01
756,2023M01,Reino Unido,358996.0,2120727.0,5.907383369174029,2023,1,2023-01-01
757,2023M01,Rusia,,,,2023,1,2023-01-01
758,2023M01,Suiza,32016.0,133371.0,4.165760869565218,2023,1,2023-01-01
759,2023M01,Otros Países Europeos,103993.0,358726.0,3.4495206408123624,2023,1,2023-01-01
760,2023M01,África,58152.0,136874.0,2.35372816068235,2023,1,2023-01-01
761,2023M01,UE28 sin España,1601974.0,7420891.0,4.632341723398757,2023,1,2023-01-01
762,2023M01,UE27_2020 sin España,1242977.0,5300164.0,4.264088555138188,2023,1,2023-01-01
763,2023M01,Resto del Mundo,168982.0,406918.0,2.408055295830325,2023,1,2023-01-01
764,2023M01,América (sin EEUU),235376.0,572576.0,2.4326014546937667,2023,1,2023-01-01
765,2023M01,Estados Unidos de América,122304.0,324555.0,2.6536744505494507,2023,1,2023-01-01
766,2023M01,Japón,13433.0,28375.0,2.112335293679744,2023,1,2023-01-01
767,2023M01,Asia (sin Japón),,,,2023,1,2023-01-01
768,2022M12,Total,6054556.0,16627833.0,2.7463340003792185,2022,12,2022-12-01
769,2022M12,Residentes en España,3567132.0,7121128.0,1.9963174897929206,2022,12,2022-12-01
770,2022M12,Residentes en el Extranjero,2487423.0,9506705.0,3.8219092611107963,2022,12,2022-12-01
771,2022M12,Alemania,236239.0,1461766.0,6.187657414736771,2022,12,2022-12-01
772,2022M12,Austria,18129.0,78147.0,4.31060731424789,2022,12,2022-12-01
773,2022M12,Bélgica,59495.0,285934.0,4.806017312379192,2022,12,2022-12-01
774,2022M12,Dinamarca,29667.0,162968.0,5.493241648970236,2022,12,2022-12-01
775,2022M12,Finlandia,31494.0,191414.0,6.077792595415,2022,12,2022-12-01
776,2022M12,Francia,272172.0,713753.0,2.6224336081595463,2022,12,2022-12-01
777,2022M12,Grecia,9732.0,28878.0,2.967324290998767,2022,12,2022-12-01
778,2022M12,Irlanda,44892.0,215052.0,4.7904303662122425,2022,12,2022-12-01
779,2022M12,Italia,156910.0,443467.0,2.8262507169715123,2022,12,2022-12-01
780,2022M12,Luxemburgo,5050.0,25228.0,4.995643564356436,2022,12,2022-12-01
781,2022M12,Países Bajos,84441.0,355202.0,4.206511055056193,2022,12,2022-12-01
782,2022M12,Polonia,42348.0,187748.0,4.433456125436857,2022,12,2022-12-01
783,2022M12,Portugal,111951.0,213573.0,1.90773642039821,2022,12,2022-12-01
784,2022M12,República Checa,11432.0,44645.0,3.905265920223933,2022,12,2022-12-01
785,2022M12,Suecia,56090.0,324140.0,5.7789267249064,2022,12,2022-12-01
786,2022M12,Resto de la U.E.,78208.0,245194.0,3.135152414075286,2022,12,2022-12-01
787,2022M12,Noruega,31771.0,205590.0,6.470995561990494,2022,12,2022-12-01
788,2022M12,Reino Unido,416521.0,2272697.0,5.4563803505705595,2022,12,2022-12-01
789,2022M12,Rusia,,,,2022,12,2022-12-01
790,2022M12,Suiza,36804.0,133615.0,3.6304477774154984,2022,12,2022-12-01
791,2022M12,Otros Países Europeos,102352.0,347513.0,3.3952731749257463,2022,12,2022-12-01
792,2022M12,África,55953.0,129053.0,2.306453630725788,2022,12,2022-12-01
793,2022M12,UE28 sin España,1664772.0,7249806.0,4.354834175490698,2022,12,2022-12-01
794,2022M12,UE27_2020 sin España,1248251.0,4977109.0,3.987266182843034,2022,12,2022-12-01
795,2022M12,Resto del Mundo,174620.0,431913.0,2.473445195281182,2022,12,2022-12-01
796,2022M12,América (sin EEUU),217689.0,508822.0,2.3373803912921645,2022,12,2022-12-01
797,2022M12,Estados Unidos de América,156109.0,394602.0,2.52773382700549,2022,12,2022-12-01
798,2022M12,Japón,13261.0,27506.0,2.0742025488273885,2022,12,2022-12-01
799,2022M12,Asia (sin Japón),,,,2022,12,2022-12-01
800,2022M11,Total,6284698.0,17661676.0,2.810266459899903,2022,11,2022-11-01
801,2022M11,Residentes en España,3541109.0,7046984.0,1.9900500097568303,2022,11,2022-11-01
802,2022M11,Residentes en el Extranjero,2743589.0,10614692.0,3.868907478488943,2022,11,2022-11-01
803,2022M11,Alemania,290820.0,1778704.0,6.11616807647342,2022,11,2022-11-01
804,2022M11,Austria,21391.0,93936.0,4.391379552148099,2022,11,2022-11-01
805,2022M11,Bélgica,69020.0,342323.0,4.959765285424514,2022,11,2022-11-01
806,2022M11,Dinamarca,37264.0,196744.0,5.279733791326749,2022,11,2022-11-01
807,2022M11,Finlandia,37091.0,216982.0,5.8499905637486185,2022,11,2022-11-01
808,2022M11,Francia,283356.0,732149.0,2.5838485862307485,2022,11,2022-11-01
809,2022M11,Grecia,12329.0,38446.0,3.1183388758212347,2022,11,2022-11-01
810,2022M11,Irlanda,58029.0,278862.0,4.805562735873442,2022,11,2022-11-01
811,2022M11,Italia,163395.0,472097.0,2.8892989381560024,2022,11,2022-11-01
812,2022M11,Luxemburgo,4436.0,25820.0,5.820559062218215,2022,11,2022-11-01
813,2022M11,Países Bajos,106833.0,414227.0,3.877331910551983,2022,11,2022-11-01
814,2022M11,Polonia,48748.0,188236.0,3.86140969885944,2022,11,2022-11-01
815,2022M11,Portugal,85628.0,176193.0,2.0576563740832436,2022,11,2022-11-01
816,2022M11,República Checa,17261.0,59534.0,3.449046984531603,2022,11,2022-11-01
817,2022M11,Suecia,71640.0,419091.0,5.849958123953098,2022,11,2022-11-01
818,2022M11,Resto de la U.E.,89332.0,273385.0,3.0603255272466754,2022,11,2022-11-01
819,2022M11,Noruega,46624.0,281236.0,6.0320006863417985,2022,11,2022-11-01
820,2022M11,Reino Unido,448512.0,2385127.0,5.317866634560502,2022,11,2022-11-01
821,2022M11,Rusia,,,,2022,11,2022-11-01
822,2022M11,Suiza,43220.0,169885.0,3.93070337806571,2022,11,2022-11-01
823,2022M11,Otros Países Europeos,99831.0,346939.0,3.4752631947992105,2022,11,2022-11-01
824,2022M11,África,49027.0,118308.0,2.4131193016093175,2022,11,2022-11-01
825,2022M11,UE28 sin España,1845085.0,8091857.0,4.385628304387061,2022,11,2022-11-01
826,2022M11,UE27_2020 sin España,1396573.0,5706730.0,4.086238241753206,2022,11,2022-11-01
827,2022M11,Resto del Mundo,183932.0,457672.0,2.488267403170737,2022,11,2022-11-01
828,2022M11,América (sin EEUU),245004.0,589626.0,2.406597443307048,2022,11,2022-11-01
829,2022M11,Estados Unidos de América,196609.0,487522.0,2.479652508277851,2022,11,2022-11-01
830,2022M11,Japón,13423.0,29125.0,2.169783207926693,2022,11,2022-11-01
831,2022M11,Asia (sin Japón),,,,2022,11,2022-11-01
832,2022M10,Total,9743259.0,29865924.0,3.065290987338015,2022,10,2022-10-01
833,2022M10,Residentes en España,4657750.0,9771323.0,2.0978633460361764,2022,10,2022-10-01
834,2022M10,Residentes en el Extranjero,5085510.0,20094601.0,3.9513443096169314,2022,10,2022-10-01
835,2022M10,Alemania,716360.0,3976465.0,5.550931096096934,2022,10,2022-10-01
836,2022M10,Austria,49840.0,178167.0,3.574779293739968,2022,10,2022-10-01
837,2022M10,Bélgica,129151.0,533996.0,4.134664075384627,2022,10,2022-10-01
838,2022M10,Dinamarca,60784.0,321637.0,5.291474730192156,2022,10,2022-10-01
839,2022M10,Finlandia,38249.0,177537.0,4.64161154539988,2022,10,2022-10-01
840,2022M10,Francia,598164.0,1745157.0,2.917522619214797,2022,10,2022-10-01
841,2022M10,Grecia,14643.0,43164.0,2.9477566072526122,2022,10,2022-10-01
842,2022M10,Irlanda,117981.0,531972.0,4.508963307651232,2022,10,2022-10-01
843,2022M10,Italia,245017.0,681048.0,2.77959488525286,2022,10,2022-10-01
844,2022M10,Luxemburgo,8253.0,36324.0,4.401308615049073,2022,10,2022-10-01
845,2022M10,Países Bajos,211127.0,886386.0,4.198354544894779,2022,10,2022-10-01
846,2022M10,Polonia,94042.0,398298.0,4.235320388762468,2022,10,2022-10-01
847,2022M10,Portugal,134860.0,305894.0,2.2682337238617825,2022,10,2022-10-01
848,2022M10,República Checa,34613.0,173943.0,5.0253661918932195,2022,10,2022-10-01
849,2022M10,Suecia,82346.0,331756.0,4.02880528501688,2022,10,2022-10-01
850,2022M10,Resto de la U.E.,135432.0,431750.0,3.187946718648473,2022,10,2022-10-01
851,2022M10,Noruega,67438.0,320957.0,4.759290014531866,2022,10,2022-10-01
852,2022M10,Reino Unido,957600.0,5359407.0,5.596707393483709,2022,10,2022-10-01
853,2022M10,Rusia,,,,2022,10,2022-10-01
854,2022M10,Suiza,118941.0,500962.0,4.211852935489024,2022,10,2022-10-01
855,2022M10,Otros Países Europeos,145433.0,523225.0,3.597704785021281,2022,10,2022-10-01
856,2022M10,África,64837.0,159849.0,2.4653978438237427,2022,10,2022-10-01
857,2022M10,UE28 sin España,3628462.0,16112899.0,4.440696636756841,2022,10,2022-10-01
858,2022M10,UE27_2020 sin España,2670862.0,10753493.0,4.026225615550335,2022,10,2022-10-01
859,2022M10,Resto del Mundo,253855.0,619268.0,2.4394555947292744,2022,10,2022-10-01
860,2022M10,América (sin EEUU),402817.0,937605.0,2.327620234498544,2022,10,2022-10-01
861,2022M10,Estados Unidos de América,363053.0,833401.0,2.29553536260546,2022,10,2022-10-01
862,2022M10,Japón,16157.0,33290.0,2.060407253821873,2022,10,2022-10-01
863,2022M10,Asia (sin Japón),,,,2022,10,2022-10-01
864,2022M09,Total,11050305.0,35999861.0,3.257816051231165,2022,9,2022-09-01
865,2022M09,Residentes en España,5178258.0,12065204.0,2.3299735161901935,2022,9,2022-09-01
866,2022M09,Residentes en el Extranjero,5872047.0,23934658.0,4.076033110770401,2022,9,2022-09-01
867,2022M09,Alemania,880931.0,4793552.0,5.441461363035243,2022,9,2022-09-01
868,2022M09,Austria,56407.0,223951.0,3.97026964738419,2022,9,2022-09-01
869,2022M09,Bélgica,159125.0,696873.0,4.379406127258445,2022,9,2022-09-01
870,2022M09,Dinamarca,66012.0,272629.0,4.129991516693934,2022,9,2022-09-01
871,2022M09,Finlandia,22354.0,73632.0,3.293907130714861,2022,9,2022-09-01
872,2022M09,Francia,594211.0,1837514.0,3.092359448074842,2022,9,2022-09-01
873,2022M09,Grecia,11564.0,32626.0,2.8213420961604982,2022,9,2022-09-01
874,2022M09,Irlanda,154968.0,699535.0,4.514060967425533,2022,9,2022-09-01
875,2022M09,Italia,295884.0,971011.0,3.2817286504170555,2022,9,2022-09-01
876,2022M09,Luxemburgo,9899.0,55075.0,5.563693302353773,2022,9,2022-09-01
877,2022M09,Países Bajos,256111.0,1124274.0,4.3897919261570175,2022,9,2022-09-01
878,2022M09,Polonia,114825.0,567143.0,4.939194426300893,2022,9,2022-09-01
879,2022M09,Portugal,205600.0,677034.0,3.2929669260700387,2022,9,2022-09-01
880,2022M09,República Checa,45378.0,200996.0,4.429371060866499,2022,9,2022-09-01
881,2022M09,Suecia,76613.0,306360.0,3.998799159411588,2022,9,2022-09-01
882,2022M09,Resto de la U.E.,146222.0,527439.0,3.6071111050320743,2022,9,2022-09-01
883,2022M09,Noruega,56915.0,228604.0,4.016586137222173,2022,9,2022-09-01
884,2022M09,Reino Unido,1237605.0,6768744.0,5.4692280654974725,2022,9,2022-09-01
885,2022M09,Rusia,,,,2022,9,2022-09-01
886,2022M09,Suiza,112907.0,449136.0,3.9779287378107644,2022,9,2022-09-01
887,2022M09,Otros Países Europeos,166271.0,631716.0,3.7993155751754664,2022,9,2022-09-01
888,2022M09,África,67728.0,162012.0,2.3920978029766125,2022,9,2022-09-01
889,2022M09,UE28 sin España,4333707.0,19828387.0,4.575387076237503,2022,9,2022-09-01
890,2022M09,UE27_2020 sin España,3096103.0,13059643.0,4.218090612618508,2022,9,2022-09-01
891,2022M09,Resto del Mundo,259103.0,638933.0,2.465942115683724,2022,9,2022-09-01
892,2022M09,América (sin EEUU),441760.0,1016207.0,2.300359923940601,2022,9,2022-09-01
893,2022M09,Estados Unidos de América,392915.0,890838.0,2.2672537317231463,2022,9,2022-09-01
894,2022M09,Japón,14129.0,31807.0,2.2511855049897376,2022,9,2022-09-01
895,2022M09,Asia (sin Japón),,,,2022,9,2022-09-01
896,2022M08,Total,12889916.0,46140100.0,3.579550091715105,2022,8,2022-08-01
897,2022M08,Residentes en España,6526507.0,18268800.0,2.7991696017486842,2022,8,2022-08-01
898,2022M08,Residentes en el Extranjero,6363409.0,27871300.0,4.379932203006281,2022,8,2022-08-01
899,2022M08,Alemania,801550.0,4665352.0,5.82041294990955,2022,8,2022-08-01
900,2022M08,Austria,56108.0,262337.0,4.675572110928923,2022,8,2022-08-01
901,2022M08,Bélgica,164690.0,683468.0,4.150027324063392,2022,8,2022-08-01
902,2022M08,Dinamarca,50043.0,259389.0,5.183322342785205,2022,8,2022-08-01
903,2022M08,Finlandia,15675.0,60202.0,3.8406379585326955,2022,8,2022-08-01
904,2022M08,Francia,1054575.0,3699046.0,3.5076177607092904,2022,8,2022-08-01
905,2022M08,Grecia,15937.0,48321.0,3.032001003953065,2022,8,2022-08-01
906,2022M08,Irlanda,128508.0,680463.0,5.295102250443552,2022,8,2022-08-01
907,2022M08,Italia,484390.0,1773605.0,3.6615227399409567,2022,8,2022-08-01
908,2022M08,Luxemburgo,15901.0,77771.0,4.890950254700962,2022,8,2022-08-01
909,2022M08,Países Bajos,326268.0,1571343.0,4.816111295009011,2022,8,2022-08-01
910,2022M08,Polonia,109881.0,599393.0,5.454928513573775,2022,8,2022-08-01
911,2022M08,Portugal,316463.0,1047020.0,3.3085068396621407,2022,8,2022-08-01
912,2022M08,República Checa,37296.0,191819.0,5.14315208065208,2022,8,2022-08-01
913,2022M08,Suecia,62114.0,275004.0,4.42740766976849,2022,8,2022-08-01
914,2022M08,Resto de la U.E.,159498.0,638444.0,4.002833891334061,2022,8,2022-08-01
915,2022M08,Noruega,42360.0,209848.0,4.953918791312559,2022,8,2022-08-01
916,2022M08,Reino Unido,1221354.0,7294732.0,5.9726598512798095,2022,8,2022-08-01
917,2022M08,Rusia,,,,2022,8,2022-08-01
918,2022M08,Suiza,98490.0,459603.0,4.666494060310692,2022,8,2022-08-01
919,2022M08,Otros Países Europeos,156661.0,697477.0,4.45214188598311,2022,8,2022-08-01
920,2022M08,África,110101.0,275633.0,2.503455917748249,2022,8,2022-08-01
921,2022M08,UE28 sin España,5020252.0,23827710.0,4.746317515535076,2022,8,2022-08-01
922,2022M08,UE27_2020 sin España,3798898.0,16532978.0,4.352045777485997,2022,8,2022-08-01
923,2022M08,Resto del Mundo,255421.0,740209.0,2.8979958578190517,2022,8,2022-08-01
924,2022M08,América (sin EEUU),375613.0,913442.0,2.431870036447088,2022,8,2022-08-01
925,2022M08,Estados Unidos de América,260354.0,645375.0,2.4788365072170966,2022,8,2022-08-01
926,2022M08,Japón,11942.0,29213.0,2.4462401607770894,2022,8,2022-08-01
927,2022M08,Asia (sin Japón),,,,2022,8,2022-08-01
928,2022M07,Total,12292936.0,42121775.0,3.426502423831052,2022,7,2022-07-01
929,2022M07,Residentes en España,6075062.0,15608687.0,2.5693049717023464,2022,7,2022-07-01
930,2022M07,Residentes en el Extranjero,6217875.0,26513088.0,4.26401109703878,2022,7,2022-07-01
931,2022M07,Alemania,776051.0,4502389.0,5.801666385327769,2022,7,2022-07-01
932,2022M07,Austria,62461.0,276350.0,4.424360801139911,2022,7,2022-07-01
933,2022M07,Bélgica,233125.0,1035204.0,4.440553351206434,2022,7,2022-07-01
934,2022M07,Dinamarca,92739.0,444814.0,4.79640712106018,2022,7,2022-07-01
935,2022M07,Finlandia,24477.0,96548.0,3.944437635331127,2022,7,2022-07-01
936,2022M07,Francia,748958.0,2382480.0,3.1810595520710105,2022,7,2022-07-01
937,2022M07,Grecia,13561.0,40740.0,3.004203229850306,2022,7,2022-07-01
938,2022M07,Irlanda,135486.0,746222.0,5.5077424973798035,2022,7,2022-07-01
939,2022M07,Italia,320514.0,1159710.0,3.618281884722664,2022,7,2022-07-01
940,2022M07,Luxemburgo,9609.0,43630.0,4.540534915183682,2022,7,2022-07-01
941,2022M07,Países Bajos,307323.0,1334873.0,4.343550596603573,2022,7,2022-07-01
942,2022M07,Polonia,121357.0,678750.0,5.593002463805137,2022,7,2022-07-01
943,2022M07,Portugal,208687.0,621349.0,2.977420730567788,2022,7,2022-07-01
944,2022M07,República Checa,46140.0,246901.0,5.351127004768097,2022,7,2022-07-01
945,2022M07,Suecia,86411.0,363110.0,4.2021270440106,2022,7,2022-07-01
946,2022M07,Resto de la U.E.,165921.0,657433.0,3.96232544403662,2022,7,2022-07-01
947,2022M07,Noruega,88758.0,408179.0,4.598785461592194,2022,7,2022-07-01
948,2022M07,Reino Unido,1246024.0,7004436.0,5.621429442771568,2022,7,2022-07-01
949,2022M07,Rusia,,,,2022,7,2022-07-01
950,2022M07,Suiza,148126.0,661885.0,4.468391774570298,2022,7,2022-07-01
951,2022M07,Otros Países Europeos,163770.0,736901.0,4.499609208035659,2022,7,2022-07-01
952,2022M07,África,95908.0,226287.0,2.3594173583017057,2022,7,2022-07-01
953,2022M07,UE28 sin España,4598843.0,21634939.0,4.704430875331035,2022,7,2022-07-01
954,2022M07,UE27_2020 sin España,3352820.0,14630503.0,4.363641054396001,2022,7,2022-07-01
955,2022M07,Resto del Mundo,277955.0,786180.0,2.828443453076937,2022,7,2022-07-01
956,2022M07,América (sin EEUU),412300.0,1002778.0,2.4321561969439727,2022,7,2022-07-01
957,2022M07,Estados Unidos de América,393819.0,961715.0,2.4420228582165917,2022,7,2022-07-01
958,2022M07,Japón,10452.0,29439.0,2.8165901262916186,2022,7,2022-07-01
959,2022M07,Asia (sin Japón),,,,2022,7,2022-07-01
960,2022M06,Total,10990468.0,35111326.0,3.194707086176858,2022,6,2022-06-01
961,2022M06,Residentes en España,5422886.0,12216496.0,2.2527665158367705,2022,6,2022-06-01
962,2022M06,Residentes en el Extranjero,5567582.0,22894830.0,4.112167544187046,2022,6,2022-06-01
963,2022M06,Alemania,862263.0,4688446.0,5.437373515969026,2022,6,2022-06-01
964,2022M06,Austria,53803.0,207640.0,3.85926435328885,2022,6,2022-06-01
965,2022M06,Bélgica,123255.0,544104.0,4.414457831325302,2022,6,2022-06-01
966,2022M06,Dinamarca,42486.0,181524.0,4.272560372828696,2022,6,2022-06-01
967,2022M06,Finlandia,24676.0,88595.0,3.590330685686497,2022,6,2022-06-01
968,2022M06,Francia,557755.0,1651129.0,2.960312323511219,2022,6,2022-06-01
969,2022M06,Grecia,12880.0,38978.0,3.026242236024845,2022,6,2022-06-01
970,2022M06,Irlanda,137175.0,709437.0,5.171765992345544,2022,6,2022-06-01
971,2022M06,Italia,292664.0,920470.0,3.145142552551732,2022,6,2022-06-01
